datasheet_id|keyword|model|is_faction_keyword|Unnamed: 4
844|Infantry||False|
844|Cult Mechanicus||False|
844|Electro-Priests||False|
844|Corpuscarii||False|
845|Adeptus Mechanicus||True|
845|Imperium||False|
845|Legio Cybernetica||False|
845|Kastelan Robots||False|
845|Vehicle||False|
845|Walker||False|
846|Adeptus Mechanicus||True|
846|Legio Cybernetica||False|
846|Imperium||False|
846|Character||False|
846|Infantry||False|
846|Cybernetica Datasmith||False|
846|Tech-Priest||False|
847|Adeptus Mechanicus||True|
847|Infantry||False|
847|Imperium||False|
847|Cult Mechanicus||False|
847|Servitors||False|
848|Adeptus Mechanicus||True|
848|Rangers||False|
848|Battleline||False|
848|Infantry||False|
848|Imperium||False|
848|Skitarii||False|
849|Adeptus Mechanicus||True|
849|Vanguard||False|
849|Skitarii||False|
849|Imperium||False|
849|Battleline||False|
849|Infantry||False|
850|Adeptus Mechanicus||True|
850|Skitarii||False|
850|Imperium||False|
850|Infantry||False|
850|Sicarian||False|
850|Infiltrators||False|
851|Adeptus Mechanicus||True|
851|Ruststalkers||False|
851|Sicarian||False|
851|Skitarii||False|
851|Imperium||False|
851|Infantry||False|
852|Adeptus Mechanicus||True|
852|Ironstrider Ballistarii||False|
852|Imperium||False|
852|Smoke||False|
852|Vehicle||False|
852|Walker||False|
852|Skitarii||False|
853|Adeptus Mechanicus||True|
853|Imperium||False|
853|Skitarii||False|
853|Sydonian||False|
853|Walker||False|
853|Smoke||False|
853|Vehicle||False|
853|Dragoons With Taser Lances||False|
854|Adeptus Mechanicus||True|
854|Vehicle||False|
854|Walker||False|
854|Onager Dunecrawler||False|
854|Smoke||False|
854|Skitarii||False|
854|Imperium||False|
855|Imperial Knights||True|
855|Character||False|
855|Knight Paladin||False|
855|Imperium||False|
855|Walker||False|
855|Titanic||False|
855|Vehicle||False|
855|Towering||False|
855|Questoris||False|
856|Imperial Knights||True|
856|Knight Errant||False|
856|Questoris||False|
856|Titanic||False|
856|Character||False|
856|Imperium||False|
856|Walker||False|
856|Vehicle||False|
856|Towering||False|
857|Imperial Knights||True|
857|Vehicle||False|
857|Walker||False|
857|Character||False|
857|Questoris||False|
857|Towering||False|
857|Titanic||False|
857|Imperium||False|
857|Knight Warden||False|
858|Imperial Knights||True|
858|Walker||False|
858|Titanic||False|
858|Towering||False|
858|Questoris||False|
858|Character||False|
858|Imperium||False|
858|Knight Gallant||False|
858|Vehicle||False|
859|Imperial Knights||True|
859|Vehicle||False|
859|Character||False|
859|Knight Crusader||False|
859|Imperium||False|
859|Questoris||False|
859|Towering||False|
859|Titanic||False|
859|Walker||False|
860|Imperial Knights||True|
860|Walker||False|
860|Titanic||False|
860|Towering||False|
860|Imperium||False|
860|Acastus||False|
860|Knight Porphyrion||False|
860|Vehicle||False|
861|Imperial Knights||True|
861|Vehicle||False|
861|Walker||False|
861|Character||False|
861|Titanic||False|
861|Imperium||False|
861|Cerastus||False|
861|Knight Acheron||False|
861|Towering||False|
862|Imperial Knights||True|
862|Titanic||False|
862|Character||False|
862|Walker||False|
862|Towering||False|
862|Knight Atrapos||False|
862|Cerastus||False|
862|Imperium||False|
862|Vehicle||False|
863|Imperial Knights||True|
863|Cerastus||False|
863|Knight Castigator||False|
863|Towering||False|
863|Vehicle||False|
863|Titanic||False|
863|Character||False|
863|Walker||False|
863|Imperium||False|
864|Imperial Knights||True|
864|Titanic||False|
864|Character||False|
864|Walker||False|
864|Towering||False|
864|Vehicle||False|
864|Knight Lancer||False|
864|Cerastus||False|
864|Imperium||False|
865|Imperial Knights||True|
865|Questoris||False|
865|Walker||False|
865|Vehicle||False|
865|Character||False|
865|Titanic||False|
865|Towering||False|
865|Imperium||False|
865|Knight Magaera||False|
866|Imperial Knights||True|
866|Knight Styrix||False|
866|Vehicle||False|
866|Walker||False|
866|Character||False|
866|Titanic||False|
866|Towering||False|
866|Imperium||False|
866|Questoris||False|
867|Adeptus Titanicus||True|
867|Imperium||False|
867|Warhound Titan||False|
867|Vehicle||False|
867|Walker||False|
867|Titanic||False|
867|Towering||False|
868|Adeptus Titanicus||True|
868|Reaver Titan||False|
868|Imperium||False|
868|Towering||False|
868|Titanic||False|
868|Walker||False|
868|Vehicle||False|
869|Adeptus Titanicus||True|
869|Titanic||False|
869|Towering||False|
869|Imperium||False|
869|Warlord Titan||False|
869|Walker||False|
869|Vehicle||False|
870|Agents of the Imperium||True|
870|Infantry||False|
870|Character||False|
870|Vindicare Assassin||False|
870|Imperium||False|
870|Officio Assassinorum||False|
870|Epic Hero||False|
870|Smoke||False|
871|Agents of the Imperium||True|
871|Infantry||False|
871|Character||False|
871|Epic Hero||False|
871|Imperium||False|
871|Officio Assassinorum||False|
871|Callidus Assassin||False|
872|Agents of the Imperium||True|
872|Officio Assassinorum||False|
872|Epic Hero||False|
872|Imperium||False|
872|Grenades||False|
872|Character||False|
872|Infantry||False|
872|Eversor Assassin||False|
873|Agents of the Imperium||True|
873|Character||False|
873|Epic Hero||False|
873|Grenades||False|
873|Imperium||False|
873|Officio Assassinorum||False|
873|Culexus Assassin||False|
873|Infantry||False|
874|Agents of the Imperium||True|
874|Infantry||False|
874|Epic Hero||False|
874|Psyker||False|
874|Grenades||False|
874|Imperium||False|
874|Character||False|
874|Inquisitor||False|
874|Greyfax||False|
874|Ordo Hereticus||False|
875|Agents of the Imperium||True|
875|Inquisitor||False|
875|Imperium||False|
875|Epic Hero||False|
875|Character||False|
875|Walker||False|
875|Vehicle||False|
875|Ordo Hereticus||False|
875|Karamazov||False|
876|Agents of the Imperium||True|
876|Ordo Malleus||False|
876|Character||False|
876|Epic Hero||False|
876|Psyker||False|
876|Imperium||False|
876|Infantry||False|
876|Inquisitor||False|
876|Coteaz||False|
877|Agents of the Imperium||True|
877|Infantry||False|
877|Character||False|
877|Grenades||False|
877|Imperium||False|
877|Inquisitor||False|
882|Adeptus Custodes||True|
882|Custodian Guard||False|
882|Infantry||False|
882|Battleline||False|
882|Imperium||False|
883|Adeptus Custodes||True|
883|Vehicle||False|
883|Venerable Contemptor Dreadnought||False|
883|Imperium||False|
883|Walker||False|
884|Adeptus Custodes||True|
884|Imperium||False|
884|Vehicle||False|
884|Transport||False|
884|Smoke||False|
884|Venerable Land Raider||False|
889|Astra Militarum||True|
889|Infantry||False|
889|Character||False|
889|Psyker||False|
889|Imperium||False|
889|Primaris Psyker||False|
894|Adepta Sororitas||True|
894|Imperium||False|
894|Crusaders||False|
894|Infantry||False|
895|Adepta Sororitas||True|
895|Infantry||False|
895|Imperium||False|
895|Death Cult Assassins||False|
896|Adepta Sororitas||True|
896|Arco-flagellants||False|
896|Penitent||False|
896|Imperium||False|
896|Infantry||False|
897|Adepta Sororitas||True|
897|Penitent||False|
897|Vehicle||False|
897|Walker||False|
897|Imperium||False|
897|Penitent Engines||False|
898|Adepta Sororitas||True|
898|Grenades|ALL MODELS|False|
898|Infantry|ALL MODELS|False|
898|Jump Pack|ALL MODELS|False|
898|Fly|ALL MODELS|False|
898|Imperium|ALL MODELS|False|
898|Character|SAINT CELESTINE|False|
898|Epic Hero|SAINT CELESTINE|False|
898|Saint Celestine|SAINT CELESTINE|False|
899|Adepta Sororitas||True|
899|Canoness||False|
899|Infantry||False|
899|Character||False|
899|Grenades||False|
899|Imperium||False|
900|Adepta Sororitas||True|
900|Character||False|
900|Infantry||False|
900|Imagifier||False|
900|Imperium||False|
900|Grenades||False|
901|Adepta Sororitas||True|
901|Imperium||False|
901|Infantry||False|
901|Character||False|
901|Hospitaller||False|
902|Adepta Sororitas||True|
902|Infantry||False|
902|Character||False|
902|Imperium||False|
902|Dialogus||False|
903|Adepta Sororitas||True|
903|Grenades||False|
903|Battleline||False|
903|Battle Sisters Squad||False|
903|Infantry||False|
903|Imperium||False|
904|Adepta Sororitas||True|
904|Jump Pack||False|
904|Infantry||False|
904|Seraphim Squad||False|
904|Imperium||False|
904|Grenades||False|
904|Fly||False|
907|Adepta Sororitas||True|
907|Grenades||False|
907|Penitent||False|
907|Repentia Squad||False|
907|Imperium||False|
907|Infantry||False|
908|Adepta Sororitas||True|
908|Infantry||False|
908|Grenades||False|
908|Imperium||False|
908|Retributor Squad||False|
909|Adepta Sororitas||True|
909|Infantry||False|
909|Grenades||False|
909|Dominion Squad||False|
909|Imperium||False|
910|Adepta Sororitas||True|
910|Smoke||False|
910|Dedicated Transport||False|
910|Transport||False|
910|Imperium||False|
910|Sororitas Rhino||False|
910|Vehicle||False|
911|Adepta Sororitas||True|
911|Imperium||False|
911|Dedicated Transport||False|
911|Vehicle||False|
911|Transport||False|
911|Immolator||False|
911|Smoke||False|
912|Adepta Sororitas||True|
912|Vehicle||False|
912|Exorcist||False|
912|Smoke||False|
912|Imperium||False|
914|Unaligned Forces||True|
914|Unaligned||True|
914|Vehicle||False|
914|Transport||False|
914|Bastion||False|
914|Fortification||False|
914|Towering||False|
917|Unaligned||True|
917|Unaligned Forces||True|
917|Fortification||False|
917|Wall of Martyrs||False|
917|Vehicle||False|
917|Vengeance Weapon Battery||False|
918|Unaligned Forces||True|
918|Unaligned||True|
918|Fortification||False|
918|Transport||False|
918|Firestorm Redoubt||False|
918|Wall of Martyrs||False|
918|Vehicle||False|
919|Unaligned||True|
919|Unaligned Forces||True|
919|Vehicle||False|
919|Plasma Obliterator||False|
919|Transport||False|
919|Fortification||False|
919|Towering||False|
920|Unaligned Forces||True|
920|Unaligned||True|
920|Vehicle||False|
920|Fortification||False|
920|Transport||False|
920|Wall of Martyrs||False|
920|Macro-cannon Aquila Strongpoint||False|
920|Titanic||False|
921|Unaligned Forces||True|
921|Unaligned||True|
921|Vortex Missile Strongpoint||False|
921|Titanic||False|
921|Transport||False|
921|Wall of Martyrs||False|
921|Vehicle||False|
921|Fortification||False|
922|Unaligned Forces||True|
922|Unaligned||True|
922|Void Shield Generator||False|
922|Fortification||False|
923|Unaligned||True|
923|Unaligned Forces||True|
923|Skyshield Landing Pad||False|
923|Fortification||False|
924|Heretic Astartes||True|
924|Character||False|
924|Infantry||False|
924|Abaddon the Despoiler||False|
924|Chaos||False|
924|Terminator||False|
924|Chaos Undivided||False|
924|Epic Hero||False|
925|Heretic Astartes||True|
925|Epic Hero||False|
925|Huron Blackheart||False|
925|Infantry||False|
925|Character||False|
925|Chaos Undivided||False|
925|Chaos||False|
926|Heretic Astartes||True|
926|Infantry||False|
926|Character||False|
926|Epic Hero||False|
926|Chaos||False|
926|Fallen||False|
926|Cypher||False|
928|Heretic Astartes||True|
928|Chaos|ALL MODELS|False|
928|Infantry|ALL MODELS|False|
928|Chaos Undivided|ALL MODELS|False|
928|Character|FABIUS BILE ONLY|False|
928|Epic Hero|FABIUS BILE ONLY|False|
928|Fabius Bile|FABIUS BILE ONLY|False|
929|Heretic Astartes||True|
929|Character||False|
929|Chaos Lord||False|
929|Chaos||False|
929|Grenades||False|
929|Infantry||False|
930|Heretic Astartes||True|
930|Chaos Lord in Terminator Armour||False|
930|Terminator||False|
930|Chaos||False|
930|Character||False|
930|Infantry||False|
930|Chaos Lord||False|
931|Heretic Astartes||True|
931|Grenades||False|
931|Character||False|
931|Mounted||False|
931|Chaos Lord on Bike||False|
931|Chaos||False|
932|Heretic Astartes||True|
932|Chaos Lord||False|
932|Juggernaut||False|
932|Khorne||False|
932|Mounted||False|
932|Character||False|
932|Grenades||False|
932|Chaos||False|
933|Heretic Astartes||True|
933|Infantry||False|
933|Character||False|
933|Grenades||False|
933|Chaos||False|
933|Tzeentch||False|
933|Fly||False|
933|Chaos Lord||False|
933|Disc of Tzeentch||False|
934|Heretic Astartes||True|
934|Character||False|
934|Infantry||False|
934|Grenades||False|
934|Chaos||False|
934|Nurgle||False|
934|Chaos Lord||False|
934|Palanquin of Nurgle||False|
935|Heretic Astartes||True|
935|Character||False|
935|Grenades||False|
935|Chaos||False|
935|Mounted||False|
935|Steed of Slaanesh||False|
935|Chaos Lord||False|
935|Slaanesh||False|
936|Heretic Astartes||True|
936|Chaos|ALL MODELS|False|
936|Grenades|ALL MODELS|False|
936|Infantry|ALL MODELS|False|
936|Dark Apostle|DARK APOSTLE ONLY|False|
936|Character|DARK APOSTLE ONLY|False|
937|Heretic Astartes||True|
937|Monster||False|
937|Daemon||False|
937|Daemon Prince||False|
937|Chaos||False|
937|Character||False|
938|Heretic Astartes||True|
938|Psyker||False|
938|Grenades||False|
938|Chaos||False|
938|Sorcerer||False|
938|Character||False|
938|Infantry||False|
939|Heretic Astartes||True|
939|Terminator||False|
939|Psyker||False|
939|Character||False|
939|Chaos||False|
939|Sorcerer in Terminator Armour||False|
939|Infantry||False|
940|Heretic Astartes||True|
940|Mounted||False|
940|Sorcerer on Bike||False|
940|Psyker||False|
940|Chaos||False|
940|Grenades||False|
940|Character||False|
941|Heretic Astartes||True|
941|Chaos||False|
941|Psyker||False|
941|Tzeentch||False|
941|Fly||False|
941|Sorcerer||False|
941|Infantry||False|
941|Character||False|
941|Disc of Tzeentch||False|
941|Grenades||False|
942|Heretic Astartes||True|
942|Palanquin of Nurgle||False|
942|Chaos||False|
942|Infantry||False|
942|Character||False|
942|Grenades||False|
942|Psyker||False|
942|Nurgle||False|
942|Sorcerer||False|
943|Heretic Astartes||True|
943|Steed of Slaanesh||False|
943|Sorcerer||False|
943|Slaanesh||False|
943|Chaos||False|
943|Grenades||False|
943|Character||False|
943|Mounted||False|
944|Heretic Astartes||True|
944|Warpsmith||False|
944|Chaos||False|
944|Grenades||False|
944|Character||False|
944|Infantry||False|
946|Heretic Astartes||True|
946|Battleline||False|
946|Infantry||False|
946|Damned||False|
946|Cultist Mob||False|
946|Chaos||False|
946|Grenades||False|
947|Heretic Astartes||True|
947|Chaos||False|
947|Terminator||False|
947|Chaos Terminator Squad||False|
947|Infantry||False|
952|Heretic Astartes||True|
952|Chaos||False|
952|Chosen||False|
952|Grenades||False|
952|Infantry||False|
953|Heretic Astartes||True|
953|Infantry||False|
953|Possessed||False|
953|Daemon||False|
953|Chaos||False|
954|Heretic Astartes||True|
954|Helbrute||False|
954|Chaos||False|
954|Walker||False|
954|Vehicle||False|
955|Heretic Astartes||True|
955|Daemon||False|
955|Chaos||False|
955|Infantry||False|
955|Mutilators||False|
956|Heretic Astartes||True|
956|Rhino||False|
956|Chaos||False|
956|Dedicated Transport||False|
956|Transport||False|
956|Vehicle||False|
956|Smoke||False|
957|Heretic Astartes||True|
957|Chaos Bikers||False|
957|Chaos||False|
957|Grenades||False|
957|Mounted||False|
958|Heretic Astartes||True|
958|Grenades||False|
958|Fly||False|
958|Infantry||False|
958|Jump Packs||False|
958|Raptors||False|
958|Chaos||False|
959|Heretic Astartes||True|
959|Infantry||False|
959|Fly||False|
959|Jump Packs||False|
959|Grenades||False|
959|Chaos||False|
959|Daemon||False|
959|Warp Talons||False|
960|Heretic Astartes||True|
960|Beast||False|
960|Chaos||False|
960|Chaos Spawn||False|
961|Heretic Astartes||True|
961|Vehicle||False|
961|Fly||False|
961|Aircraft||False|
961|Chaos||False|
961|Daemon||False|
961|Heldrake||False|
962|Heretic Astartes||True|
962|Land Raider||False|
962|Chaos||False|
962|Smoke||False|
962|Transport||False|
962|Vehicle||False|
963|Heretic Astartes||True|
963|Vehicle||False|
963|Smoke||False|
963|Chaos||False|
963|Predator Destructor||False|
964|Heretic Astartes||True|
964|Chaos||False|
964|Vindicator||False|
964|Smoke||False|
964|Vehicle||False|
965|Heretic Astartes||True|
965|Infantry||False|
965|Chaos||False|
965|Daemon||False|
965|Obliterators||False|
966|Heretic Astartes||True|
966|Infantry||False|
966|Chaos||False|
966|Havocs||False|
967|Heretic Astartes||True|
967|Forgefiend||False|
967|Daemon||False|
967|Vehicle||False|
967|Walker||False|
967|Chaos||False|
968|Heretic Astartes||True|
968|Maulerfiend||False|
968|Daemon||False|
968|Walker||False|
968|Vehicle||False|
968|Chaos||False|
969|Heretic Astartes||True|
969|Defiler||False|
969|Chaos||False|
969|Daemon||False|
969|Smoke||False|
969|Walker||False|
969|Vehicle||False|
970|Heretic Astartes||True|
970|Titanic||False|
970|Daemon||False|
970|Vehicle||False|
970|Lord of Skulls||False|
970|Towering||False|
970|Khorne||False|
970|Chaos||False|
1016|||True|
1016|Thousand Sons||True|
1016|Infantry||False|
1016|Character||False|
1016|Psyker||False|
1016|Grenades||False|
1016|Chaos||False|
1016|Tzeentch||False|
1016|Sorcerer||False|
1017|Thousand Sons||True|
1017|||True|
1017|Sorcerer||False|
1017|Tzeentch||False|
1017|Chaos||False|
1017|Terminator||False|
1017|Psyker||False|
1017|Character||False|
1017|Infantry||False|
1020|||True|
1020|Thousand Sons||True|
1020|Rubricae|ALL MODELS|False|
1020|Tzeentch|ALL MODELS|False|
1020|Battleline|ALL MODELS|False|
1020|Infantry|ALL MODELS|False|
1020|Psyker|ASPIRING SORCERER ONLY|False|
1020|Rubric Marines|ALL MODELS|False|
1020|Chaos|ALL MODELS|False|
1021|Thousand Sons||True|
1021|||True|
1021|Vehicle||False|
1021|Walker||False|
1021|Helbrute||False|
1021|Tzeentch||False|
1021|Chaos||False|
1022|Thousand Sons||True|
1022|||True|
1022|Vehicle||False|
1022|Transport||False|
1022|Dedicated Transport||False|
1022|Chaos||False|
1022|Tzeentch||False|
1022|Rhino||False|
1022|Smoke||False|
1023|||True|
1023|Thousand Sons||True|
1023|Chaos||False|
1023|Chaos Spawn||False|
1023|Beast||False|
1023|Mutant||False|
1023|Tzeentch||False|
1024|||True|
1024|Thousand Sons||True|
1024|Aircraft||False|
1024|Fly||False|
1024|Vehicle||False|
1024|Heldrake||False|
1024|Tzeentch||False|
1024|Chaos||False|
1024|Daemon||False|
1025|||True|
1025|Thousand Sons||True|
1025|Tzeentch||False|
1025|Smoke||False|
1025|Land Raider||False|
1025|Chaos||False|
1025|Transport||False|
1025|Vehicle||False|
1026|Thousand Sons||True|
1026|||True|
1026|Chaos||False|
1026|Tzeentch||False|
1026|Predator Destructor||False|
1026|Vehicle||False|
1026|Smoke||False|
1027|Thousand Sons||True|
1027|||True|
1027|Vehicle||False|
1027|Smoke||False|
1027|Chaos||False|
1027|Tzeentch||False|
1027|Vindicator||False|
1028|||True|
1028|Thousand Sons||True|
1028|Forgefiend||False|
1028|Vehicle||False|
1028|Tzeentch||False|
1028|Chaos||False|
1028|Daemon||False|
1028|Walker||False|
1029|||True|
1029|Thousand Sons||True|
1029|Vehicle||False|
1029|Walker||False|
1029|Daemon||False|
1029|Chaos||False|
1029|Tzeentch||False|
1029|Maulerfiend||False|
1030|||True|
1030|Thousand Sons||True|
1030|Walker||False|
1030|Smoke||False|
1030|Chaos||False|
1030|Tzeentch||False|
1030|Daemon||False|
1030|Defiler||False|
1030|Vehicle||False|
1031|||True|
1031|Thousand Sons||True|
1031|Primarch||False|
1031|Daemon||False|
1031|Character||False|
1031|Monster||False|
1031|Fly||False|
1031|Epic Hero||False|
1031|Magnus the Red||False|
1031|Tzeentch||False|
1031|Chaos||False|
1031|Psyker||False|
1032|Thousand Sons||True|
1032|||True|
1032|Tzeentch||False|
1032|Mounted||False|
1032|Character||False|
1032|Epic Hero||False|
1032|Infantry||False|
1032|Fly||False|
1032|Psyker||False|
1032|Chaos||False|
1032|Ahriman||False|
1033|Thousand Sons||True|
1033|||True|
1033|Infantry||False|
1033|Character||False|
1033|Grenades||False|
1033|Psyker||False|
1033|Chaos||False|
1033|Tzeentch||False|
1033|Exalted Sorcerer||False|
1034|||True|
1034|Thousand Sons||True|
1034|Tzaangors||False|
1034|Mutant||False|
1034|Tzeentch||False|
1034|Chaos||False|
1034|Infantry||False|
1035|||True|
1035|Thousand Sons||True|
1035|Terminator|ALL MODELS|False|
1035|Psyker|SCARAB OCCULT SORCERER ONLY|False|
1035|Scarab Occult|ALL MODELS|False|
1035|Rubricae|ALL MODELS|False|
1035|Tzeentch|ALL MODELS|False|
1035|Chaos|ALL MODELS|False|
1035|Infantry|ALL MODELS|False|
1036|Thousand Sons||True|
1036|||True|
1036|Psyker||False|
1036|Tzeentch||False|
1036|Monster||False|
1036|Character||False|
1036|Daemon||False|
1036|Daemon Prince||False|
1036|Chaos||False|
1037|||True|
1037|Chaos||False|
1037|Character||False|
1037|Chaos Lord||False|
1037|Infantry||False|
1037|Grenades||False|
1037|Nurgle||False|
1038|||True|
1038|Infantry||False|
1038|Character||False|
1038|Chaos||False|
1038|Nurgle||False|
1038|Terminator||False|
1038|Chaos Lord||False|
1041|||True|
1041|Terminator||False|
1041|Nurgle||False|
1041|Psyker||False|
1041|Character||False|
1041|Infantry||False|
1041|Chaos||False|
1041|Sorcerer||False|
1043|||True|
1043|Infantry||False|
1043|Chaos||False|
1043|Nurgle||False|
1043|Cultists||False|
1044|Death Guard||True|
1044|||True|
1044|Plague Marines||False|
1044|Battleline||False|
1044|Grenades||False|
1044|Infantry||False|
1044|Chaos||False|
1044|Nurgle||False|
1045|Death Guard||True|
1045|||True|
1045|Possessed||False|
1045|Chaos||False|
1045|Infantry||False|
1045|Daemon||False|
1046|Death Guard||True|
1046|||True|
1046|Walker||False|
1046|Chaos||False|
1046|Nurgle||False|
1046|Helbrute||False|
1046|Vehicle||False|
1047|Death Guard||True|
1047|||True|
1047|Smoke||False|
1047|Dedicated Transport||False|
1047|Transport||False|
1047|Vehicle||False|
1047|Chaos||False|
1047|Nurgle||False|
1047|Rhino||False|
1048|||True|
1048|Death Guard||True|
1048|Beast||False|
1048|Chaos||False|
1048|Nurgle||False|
1048|Chaos Spawn||False|
1049|||True|
1049|Death Guard||True|
1049|Vehicle||False|
1049|Land Raider||False|
1049|Transport||False|
1049|Smoke||False|
1049|Chaos||False|
1049|Nurgle||False|
1050|||True|
1050|Death Guard||True|
1050|Predator Annihilator||False|
1050|Vehicle||False|
1050|Smoke||False|
1050|Chaos||False|
1050|Nurgle||False|
1051|||True|
1051|Death Guard||True|
1051|Vehicle||False|
1051|Smoke||False|
1051|Chaos||False|
1051|Nurgle||False|
1051|Walker||False|
1051|Defiler||False|
1051|Daemon||False|
1052|||True|
1052|Death Guard||True|
1052|Monster||False|
1052|Chaos||False|
1052|Nurgle||False|
1052|Daemon||False|
1052|Daemon Prince||False|
1052|Character||False|
1053|||True|
1053|Death Guard||True|
1053|Terminator||False|
1053|Nurgle||False|
1053|Chaos||False|
1053|Psyker||False|
1053|Character||False|
1053|Infantry||False|
1053|Epic Hero||False|
1053|Typhus||False|
1054|Death Guard||True|
1054|||True|
1054|Chaos||False|
1054|Infantry||False|
1054|Lord of Contagion||False|
1054|Character||False|
1054|Grenades||False|
1054|Terminator||False|
1054|Nurgle||False|
1055|Death Guard||True|
1055|||True|
1055|Infantry||False|
1055|Psyker||False|
1055|Chaos||False|
1055|Nurgle||False|
1055|Malignant Plaguecaster||False|
1055|Character||False|
1056|Death Guard||True|
1056|||True|
1056|Infantry||False|
1056|Chaos||False|
1056|Nurgle||False|
1056|Poxwalkers||False|
1057|||True|
1057|Death Guard||True|
1057|Foetid Bloat-drone||False|
1057|Nurgle||False|
1057|Vehicle||False|
1057|Daemon||False|
1057|Fly||False|
1057|Chaos||False|
1058|||True|
1058|Death Guard||True|
1058|Chaos||False|
1058|Noxious Blightbringer||False|
1058|Nurgle||False|
1058|Character||False|
1058|Infantry||False|
1094|Chaos Knights||True|
1094|Titanic||False|
1094|Character||False|
1094|Walker||False|
1094|Vehicle||False|
1094|Knight Acheron||False|
1094|Cerastus||False|
1094|Chaos||False|
1094|Towering||False|
1095|Chaos Knights||True|
1095|Vehicle||False|
1095|Character||False|
1095|Walker||False|
1095|Knight Lancer||False|
1095|Cerastus||False|
1095|Chaos||False|
1095|Towering||False|
1095|Titanic||False|
1096|Chaos Knights||True|
1096|Towering||False|
1096|Cerastus||False|
1096|Titanic||False|
1096|Character||False|
1096|Walker||False|
1096|Vehicle||False|
1096|Chaos||False|
1096|Knight Castigator||False|
1097|Chaos Knights||True|
1097|Vehicle||False|
1097|Chaos||False|
1097|Titanic||False|
1097|Towering||False|
1097|Knight Atrapos||False|
1097|Cerastus||False|
1097|Character||False|
1097|Walker||False|
1098|Chaos Knights||True|
1098|Knight Magaera||False|
1098|Abhorrent||False|
1098|Chaos||False|
1098|Towering||False|
1098|Titanic||False|
1098|Character||False|
1098|Walker||False|
1098|Vehicle||False|
1099|Chaos Knights||True|
1099|Chaos||False|
1099|Towering||False|
1099|Titanic||False|
1099|Vehicle||False|
1099|Walker||False|
1099|Knight Porphyrion||False|
1099|Acastus||False|
1100|Chaos Knights||True|
1100|Abhorrent||False|
1100|Knight Styrix||False|
1100|Vehicle||False|
1100|Walker||False|
1100|Character||False|
1100|Titanic||False|
1100|Towering||False|
1100|Chaos||False|
1104|Legiones Daemonica||True|
1104|Chaos||False|
1104|Daemon||False|
1104|Khorne||False|
1104|Karanak||False|
1104|Epic Hero||False|
1104|Beast||False|
1104|Character||False|
1105|Legiones Daemonica||True|
1105|Chaos||False|
1105|Daemon||False|
1105|Khorne||False|
1105|Skarbrand||False|
1105|Monster||False|
1105|Epic Hero||False|
1105|Character||False|
1106|Legiones Daemonica||True|
1106|Khorne||False|
1106|Daemon||False|
1106|Chaos||False|
1106|Skulltaker||False|
1106|Epic Hero||False|
1106|Character||False|
1106|Infantry||False|
1111|Legiones Daemonica||True|
1111|Khorne||False|
1111|Chaos||False|
1111|Shadow Legion||False|
1111|Character||False|
1111|Rendmaster on Blood throne||False|
1111|Mounted||False|
1111|Daemon||False|
1112|Legiones Daemonica||True|
1112|Beast||False|
1112|Chaos||False|
1112|Daemon||False|
1112|Khorne||False|
1112|Flesh Hounds||False|
1112|Shadow Legion||False|
1114|Legiones Daemonica||True|
1114|Daemon||False|
1114|Chaos||False|
1114|Battleline||False|
1114|Infantry||False|
1114|Shadow Legion||False|
1114|Bloodletters||False|
1114|Khorne||False|
1115|Legiones Daemonica||True|
1115|Khorne||False|
1115|Shadow Legion||False|
1115|Mounted||False|
1115|Chaos||False|
1115|Bloodcrushers||False|
1115|Daemon||False|
1116|Legiones Daemonica||True|
1116|Daemon||False|
1116|Khorne||False|
1116|Skull Cannon||False|
1116|Shadow Legion||False|
1116|Chaos||False|
1116|Mounted||False|
1117|Legiones Daemonica||True|
1117|Character||False|
1117|Kairos Fateweaver||False|
1117|Tzeentch||False|
1117|Daemon||False|
1117|Fly||False|
1117|Monster||False|
1117|Epic Hero||False|
1117|Chaos||False|
1117|Psyker||False|
1118|Legiones Daemonica||True|
1118|Chaos||False|
1118|Infantry||False|
1118|Character||False|
1118|Epic Hero||False|
1118|Psyker||False|
1118|Daemon||False|
1118|Tzeentch||False|
1118|The Changeling||False|
1119|Legiones Daemonica||True|
1119|Tzeentch||False|
1119|Fly||False|
1119|Chaos||False|
1119|Character||False|
1119|Mounted||False|
1119|The Blue Scribes||False|
1119|Daemon||False|
1119|Epic Hero||False|
1120|Legiones Daemonica||True|
1120|Psyker||False|
1120|Monster||False|
1120|Character||False|
1120|Fly||False|
1120|Chaos||False|
1120|Daemon||False|
1120|Tzeentch||False|
1120|Lord of Change||False|
1120|Shadow Legion||False|
1125|Legiones Daemonica||True|
1125|Shadow Legion||False|
1125|Flamers||False|
1125|Tzeentch||False|
1125|Daemon||False|
1125|Chaos||False|
1125|Infantry||False|
1125|Fly||False|
1126|Legiones Daemonica||True|
1126|Character||False|
1126|Infantry||False|
1126|Fly||False|
1126|Chaos||False|
1126|Daemon||False|
1126|Tzeentch||False|
1126|Exalted Flamer||False|
1126|Shadow Legion||False|
1127|Legiones Daemonica||True|
1127|Fly||False|
1127|Chaos||False|
1127|Daemon||False|
1127|Screamers||False|
1127|Shadow Legion||False|
1127|Tzeentch||False|
1127|Beast||False|
1128|Legiones Daemonica||True|
1128|Tzeentch||False|
1128|Mounted||False|
1128|Fly||False|
1128|Chaos||False|
1128|Daemon||False|
1128|Shadow Legion||False|
