datasheet_id|enhancement_id|Unnamed: 2
308|9851005|
308|8486003|
308|8522004|
308|8474004|
308|8494003|
308|8376003|
308|10633002|
308|10269002|
308|10684002|
308|10676005|
308|10265002|
308|8353002|
308|8376005|
308|10396004|
308|8482005|
308|10633003|
308|10261002|
308|8486005|
308|10155002|
308|10261005|
308|10466004|
308|9843003|
308|10676004|
308|8771002|
308|10633004|
308|10684003|
308|9835003|
308|10400004|
308|8478003|
308|10633005|
308|10645004|
308|8771004|
308|8494002|
308|10269003|
308|10400003|
308|10265003|
308|9733002|
308|10261003|
308|8376004|
308|10269005|
308|10396003|
308|10645005|
308|10676003|
308|8522002|
308|10368005|
308|10400002|
308|10645003|
308|10265005|
308|10629004|
308|10676002|
308|10269004|
308|10660004|
308|10265004|
308|10623004|
308|8771003|
308|8474005|
308|8478005|
308|10680004|
308|8376002|
308|8353005|
308|10368004|
308|10466005|
308|10629003|
308|9835005|
308|10680003|
308|8490003|
308|10392005|
308|10629005|
308|8482004|
308|10623002|
308|10460002|
308|10680002|
308|10623003|
308|10261004|
308|10684005|
308|8486002|
308|9835002|
310|9733002|
311|9733002|
315|9733002|
318|9733002|
321|9733002|
322|9733002|
323|9733002|
324|9733002|
325|9733002|
326|9733002|
358|9733002|
375|10352002|
375|9777005|
375|10356005|
375|10360004|
375|10356003|
375|10360005|
375|10364002|
375|10348005|
375|10352003|
375|9777002|
375|10352004|
375|10356002|
375|9485002|
375|9777003|
375|10352005|
375|9485003|
375|10364003|
375|10360003|
375|10348003|
375|10356004|
375|10348004|
375|10364004|
375|10348002|
375|9493003|
375|9777004|
375|10364005|
375|9493002|
376|10352005|
376|9485002|
376|9777003|
376|9493002|
376|10364002|
376|9493003|
376|10360004|
376|10364005|
376|10348003|
376|10360003|
376|9777004|
376|10356003|
376|10356002|
376|10364004|
376|10348004|
376|10364003|
376|10360005|
376|9777002|
376|10348002|
376|9485003|
376|9777005|
376|10356005|
376|10352003|
376|10348005|
376|10352004|
376|10356004|
376|10352002|
379|10352003|
379|10364004|
379|10364002|
379|9777004|
379|10348003|
379|10348004|
379|10356004|
379|10360004|
379|9777005|
379|10348005|
379|9777003|
379|10364003|
379|10360005|
379|10356003|
379|9485003|
379|10356002|
379|10348002|
379|10360003|
379|10352002|
379|10364005|
379|10356005|
379|9777002|
379|9485002|
399|10360004|
399|10348002|
399|10352002|
399|10364005|
399|9485003|
399|10356005|
399|10356002|
399|10360005|
399|9777004|
399|9777003|
399|9485002|
399|10364002|
399|10364004|
399|10356004|
399|10348004|
399|10356003|
399|10348003|
399|10352003|
399|10348005|
399|9777005|
399|10360003|
399|10364003|
399|9777002|
400|10364002|
400|10348003|
400|10364005|
400|10356002|
400|10356004|
400|10356005|
400|10364004|
400|10348004|
400|9777002|
400|10348005|
400|10352003|
400|10364003|
400|10352002|
400|9777005|
400|10348002|
400|10360002|
400|10360004|
402|9983004|
402|8442003|
402|8811003|
402|8442004|
402|8811004|
402|8811005|
402|9983005|
402|8815002|
402|8442002|
402|8815003|
402|9983002|
402|9839005|
402|8442005|
402|8815005|
402|8811002|
402|8815004|
402|9983003|
402|9839003|
404|8811004|
404|8442004|
404|8442003|
404|9636003|
404|8811005|
404|9983005|
404|8811003|
404|9983002|
404|8442005|
404|9839003|
404|8442002|
404|9983004|
404|8811002|
404|9983003|
405|8811005|
405|8442005|
405|9983002|
405|9983005|
405|8811002|
405|9983003|
405|8442002|
405|8811003|
405|9839003|
405|8442003|
405|8811004|
405|9983004|
405|8442004|
405|9636002|
428|8811004|
428|8442004|
428|9983003|
428|8442002|
428|8811005|
428|8442003|
428|9983005|
428|8442005|
428|8811003|
428|8811002|
428|9983002|
428|9983004|
428|9839003|
460|8421004|
460|8404004|
460|10147004|
460|8421003|
460|8421005|
460|9737005|
460|8404005|
460|8412005|
460|8408005|
460|8408004|
460|10147002|
460|8404003|
460|8404002|
460|8412003|
460|8348002|
460|8412004|
460|10147003|
460|8417005|
460|8348005|
460|8408003|
460|8348004|
460|8348003|
460|8421002|
460|8417002|
460|8412002|
460|8408002|
463|8408005|
463|9476003|
463|8348005|
463|8421004|
463|8417004|
463|9724003|
463|8421003|
463|8412004|
463|10147002|
463|10147004|
463|8408003|
463|8348004|
463|8417003|
463|8417005|
463|8348003|
463|8412003|
463|8408004|
463|9737005|
463|9476002|
463|9724002|
463|8421002|
463|8348002|
463|8417002|
463|8421005|
463|8412002|
463|8412005|
463|8408002|
463|10147003|
465|10147002|
465|8348002|
465|8348003|
465|10147003|
465|8421005|
465|8404003|
465|9737005|
465|8348005|
465|10147004|
465|8421002|
465|8417005|
465|8404002|
465|8348004|
465|8404005|
465|8404004|
465|8412005|
465|8408003|
465|8412003|
465|8421004|
465|8417002|
465|8412004|
465|8412002|
465|8408004|
465|8421003|
465|8408005|
465|8408002|
479|9690002|
493|10147005|
499|8421004|
499|8408002|
499|8412002|
499|8417002|
499|8412003|
499|9737005|
499|8421003|
499|8348005|
499|8412004|
499|8408004|
499|8348004|
499|8421005|
499|8417005|
499|8412005|
499|8408005|
499|10147003|
499|8348003|
499|8348002|
499|10147002|
499|8408003|
499|10147004|
507|9067004|
507|9827003|
507|9827005|
507|9084004|
507|9476002|
507|9067002|
507|9075003|
507|9084003|
507|9724003|
507|9084005|
507|9067005|
507|9724002|
507|9084002|
507|9079003|
507|9075002|
507|9079005|
507|9075004|
507|9067003|
507|9075005|
507|9476003|
508|9460002|
508|9084004|
508|9071005|
508|9460003|
508|9084002|
508|9071002|
508|9079005|
508|9071004|
508|9071003|
508|9084005|
508|9827003|
508|9067002|
508|9827005|
508|9084003|
508|9079003|
508|9067003|
508|9067005|
508|9067004|
509|9084004|
509|9071003|
509|9071004|
509|9067003|
509|9460002|
509|9067005|
509|9084005|
509|9084002|
509|9079005|
509|9084003|
509|9460003|
509|9067002|
509|9827003|
509|9079003|
509|9071002|
509|9067004|
509|9827005|
509|9071005|
510|9067004|
510|9071003|
510|9067002|
510|9067005|
510|9460003|
510|9084005|
510|9084003|
510|9071004|
510|9067003|
510|9079003|
510|9084004|
510|9460002|
510|9071005|
510|9079005|
510|9827005|
510|9827003|
510|9084002|
510|9071002|
523|10668002|
523|9749005|
523|8554005|
523|8372005|
523|9749003|
523|8550004|
523|8550005|
523|8372002|
523|8543002|
523|9588002|
523|8550003|
523|8550002|
523|8554002|
523|9749002|
523|9749004|
523|8554004|
523|8372003|
523|8543003|
523|8372004|
523|8554003|
523|10664002|
523|10664004|
524|8554003|
524|8543003|
524|9749004|
524|8554004|
524|8372002|
524|8554005|
524|8372003|
524|9749005|
524|10664002|
524|9749003|
524|10664004|
524|8372004|
524|8543002|
524|8372005|
524|8554002|
533|8372002|
533|9749004|
533|8554003|
533|8554004|
533|9749003|
533|10664004|
533|8372004|
533|10664002|
533|8543002|
533|8372003|
533|8372005|
533|9749005|
533|9749002|
533|8554002|
533|8554005|
533|8543003|
533|10668002|
541|10672003|
542|10672002|
555|10672005|
577|9769003|
577|9927002|
577|9911003|
577|9325003|
577|9927003|
577|9927005|
577|9911002|
577|9899002|
577|9334003|
577|9899003|
577|9899004|
577|9911004|
577|9769005|
577|9334002|
577|9927004|
577|9911005|
580|9769003|
580|9911003|
580|9903003|
580|9334002|
580|9911005|
580|9927003|
580|9903005|
580|9903002|
580|9927004|
580|9911004|
580|9899004|
580|9899003|
580|9899002|
580|9927005|
580|9325003|
580|9769005|
580|9334003|
580|9911002|
580|9927002|
582|9325003|
582|9911005|
582|9899002|
582|9911003|
582|9919002|
582|9911004|
582|9769002|
582|9769003|
582|9334002|
582|9923004|
582|9923003|
582|9923005|
582|9899003|
582|9911002|
582|9923002|
582|9899004|
582|9769004|
582|9899005|
582|9325002|
582|9769005|
582|9334003|
583|9903002|
583|9911003|
583|9911004|
583|9769003|
583|9325002|
583|9923003|
583|9923004|
583|9899003|
583|9334002|
583|9899005|
583|9903004|
583|9911005|
583|9334003|
583|9899002|
583|9899004|
583|9769005|
583|9919002|
583|9325003|
583|9923002|
583|9911002|
583|9769002|
583|9923005|
583|9903005|
583|9769004|
583|9903003|
585|9911005|
585|9899004|
585|9325003|
585|9769004|
585|9769005|
585|9899003|
585|9325002|
585|9923002|
585|9769003|
585|9923004|
585|9911004|
585|9923005|
585|9899002|
585|9911003|
585|9334003|
585|9334002|
585|9769002|
585|9919003|
585|9923003|
585|9899005|
585|9911002|
588|9899004|
588|9899003|
588|9907002|
588|9911004|
588|9899005|
588|9923005|
588|9911005|
588|9923003|
588|9923002|
588|9911002|
588|9769004|
588|9911003|
588|9923004|
588|9769005|
588|9769003|
588|9769002|
588|9907005|
588|9899002|
588|9907004|
588|9907003|
588|9342002|
588|9342003|
634|10574003|
634|9781005|
634|10588003|
634|9433003|
634|10576004|
634|9425002|
634|10576002|
634|10588005|
634|9781003|
634|10574002|
634|9425003|
634|10576005|
634|10588004|
634|10576003|
634|9781002|
634|10588002|
634|9433002|
639|10576003|
639|10580005|
639|9781002|
639|10576005|
639|10574002|
639|9441002|
639|9781003|
639|10574004|
639|10580003|
639|10576004|
639|9441003|
639|10580004|
639|9425002|
639|10576002|
639|9425003|
639|9781005|
639|10580002|
641|9425003|
641|10576004|
641|10576005|
641|10576003|
641|10574002|
641|10574005|
641|9781003|
641|10584002|
641|10576002|
641|9425002|
641|9781005|
641|9450003|
641|10584003|
641|9450002|
641|10584004|
641|9781002|
641|10584005|
652|10576004|
652|10576002|
652|9781002|
652|9781005|
652|10576003|
652|9781003|
652|10574002|
680|8380005|
680|10637003|
680|10637005|
680|9865002|
680|9865003|
680|8380003|
680|9865005|
680|9865004|
680|8380002|
680|8380004|
680|9857005|
716|10637002|
716|9869003|
716|9869002|
716|9389002|
716|8380002|
716|9857003|
716|10637005|
716|9869004|
716|9861004|
716|9380002|
716|9861002|
716|9801005|
716|10637004|
716|10637003|
716|9869005|
716|9861005|
716|9857002|
716|9389003|
716|9857004|
716|8380003|
716|9857005|
716|8380005|
716|9380003|
716|8380004|
719|9801005|
719|9869002|
719|9389003|
719|9861004|
719|9801004|
719|9801002|
719|9857002|
719|8380003|
719|8380005|
719|9857005|
719|8380002|
719|9869004|
719|9869003|
719|9861005|
719|9857004|
719|10637003|
719|9389002|
719|9801003|
719|9869005|
719|9857003|
719|9861002|
719|10637004|
719|8380004|
719|10637005|
839|8568004|
839|8572004|
839|9298002|
839|8385003|
839|9281002|
839|8572002|
839|8564003|
839|8568002|
839|8564002|
839|9745003|
839|8385002|
839|8572003|
839|8568003|
839|9281003|
839|8385005|
839|9745005|
839|8385004|
839|9298003|
839|8572005|
839|8568005|
839|8564005|
839|9745004|
839|8564004|
840|9745003|
840|8572004|
840|8385003|
840|8385004|
840|8572002|
840|8564002|
840|9298002|
840|8385002|
840|9298003|
840|8385005|
840|8568002|
840|8568003|
840|9281002|
840|8572003|
840|8568004|
840|9281003|
840|8572005|
840|8564004|
840|8564003|
840|8568005|
840|8564005|
840|9745004|
846|8568003|
846|8568004|
846|8572002|
846|8385002|
846|8385004|
846|8385003|
846|8572003|
846|8568005|
846|9745004|
846|8564003|
846|8568002|
846|8564005|
846|8572005|
846|8564004|
846|8564002|
846|8572004|
846|9745002|
846|8385005|
855|10506005|
855|10493005|
855|10497005|
855|9761005|
855|10502005|
855|10506004|
855|9761003|
855|10493002|
855|10502004|
855|10493003|
855|10506003|
855|10493004|
855|9761002|
855|10497003|
855|10497004|
855|10506002|
855|10497002|
855|10502002|
855|10502003|
856|10493002|
856|10502005|
856|10506004|
856|10506005|
856|10502002|
856|9761005|
856|10493005|
856|10497005|
856|10506003|
856|10493004|
856|9761002|
856|10506002|
856|10497004|
856|10497003|
856|10497002|
856|10493003|
856|10502003|
856|9761003|
856|10502004|
857|10502005|
857|10497003|
857|10497005|
857|10493004|
857|10497004|
857|10497002|
857|10493005|
857|10506002|
857|10493002|
857|10502004|
857|10502003|
857|9761002|
857|9761005|
857|10506004|
857|10506005|
857|10502002|
857|10493003|
857|9761003|
857|10506003|
858|9761002|
858|10506005|
858|10493002|
858|10502003|
858|10497005|
858|9761005|
858|10506004|
858|10497004|
858|10506003|
858|10497003|
858|10493005|
858|10493004|
858|10506002|
858|10502005|
858|10502004|
858|10497002|
858|9761003|
858|10493003|
858|10502002|
859|9761005|
859|10506005|
859|10506003|
859|10506002|
859|9761002|
859|10502004|
859|10502003|
859|10506004|
859|10493005|
859|10493004|
859|10497004|
859|10497005|
859|10497002|
859|10497003|
859|10502002|
859|9761003|
859|10493002|
859|10493003|
859|10502005|
861|9761002|
861|10506002|
861|10506003|
861|10506004|
861|10493005|
861|10506005|
861|10497002|
861|9761005|
861|10497004|
861|10493003|
861|10502003|
861|10497005|
861|10502002|
861|10493004|
861|10502004|
861|10497003|
861|10493002|
861|9761003|
861|10502005|
862|10493004|
862|10502005|
862|10506003|
862|10493005|
862|10506002|
862|9761005|
862|10502002|
862|10502003|
862|10502004|
862|10497003|
862|10497004|
862|10506005|
862|10506004|
862|10493003|
862|10493002|
862|9761002|
862|9761003|
862|10497005|
862|10497002|
863|10497002|
863|10493005|
863|9761005|
863|10493002|
863|9761002|
863|10493003|
863|9761003|
863|10506002|
863|10497005|
863|10497004|
863|10493004|
863|10506003|
863|10506004|
863|10502002|
863|10497003|
863|10506005|
863|10502005|
863|10502004|
863|10502003|
864|9761005|
864|9761002|
864|10493004|
864|10506003|
864|10497002|
864|10497004|
864|10502004|
864|10506004|
864|10502002|
864|10502005|
864|10493003|
864|10497005|
864|10506002|
864|10506005|
864|10493002|
864|10493005|
864|10497003|
864|9761003|
864|10502003|
865|10493004|
865|9761002|
865|10497002|
865|9761005|
865|10497004|
865|10506002|
865|10493005|
865|10493003|
865|10506004|
865|10502002|
865|10493002|
865|10497005|
865|10502005|
865|10497003|
865|9761003|
865|10506003|
865|10506005|
865|10502003|
865|10502004|
866|10502002|
866|10493005|
866|10502003|
866|10497005|
866|10497002|
866|10493002|
866|10506004|
866|10506002|
866|9761005|
866|10497004|
866|10502004|
866|10493003|
866|10502005|
866|10493004|
866|9761003|
866|9761002|
866|10506005|
866|10497003|
866|10506003|
870|9757005|
871|9757002|
872|9757004|
873|9757003|
877|9134005|
877|9130005|
877|9126004|
877|9130002|
877|9130003|
877|9130004|
877|9138002|
877|9134003|
877|9134002|
877|9126005|
877|9138004|
877|9134004|
882|9753005|
883|9753002|
883|9753003|
883|9753004|
884|9753003|
884|9753004|
884|9753002|
889|9869003|
889|9380003|
889|9869005|
889|9389002|
889|9380002|
889|9869004|
889|9389003|
899|8470003|
899|9033003|
899|9831003|
899|9029002|
899|9831004|
899|9033002|
899|9831002|
899|9029005|
899|9033004|
899|9308002|
899|9308003|
899|9037003|
899|8470002|
899|9037002|
899|9037004|
899|9033005|
899|8470005|
899|9037005|
899|9831005|
899|8470004|
900|9033004|
900|9831005|
900|9831002|
900|9831003|
900|9037005|
900|9308003|
900|9029002|
900|9033003|
900|9037003|
900|9308002|
900|9037004|
900|9831004|
900|8470003|
900|9033002|
900|8470004|
900|8470002|
901|8470003|
901|8470004|
901|9831004|
901|9033004|
901|9831005|
901|9037004|
901|9308003|
901|9033002|
901|9831002|
901|8470002|
901|9037005|
901|9308002|
901|9037003|
901|9033003|
901|9029002|
901|9831003|
902|8470003|
902|9037005|
902|9831005|
902|9033004|
902|9831004|
902|9033003|
902|9033002|
902|9831002|
902|8470002|
902|9037004|
902|9831003|
902|9308003|
902|8470004|
902|9029002|
902|9308002|
902|9037003|
929|9773003|
929|8976004|
929|10151003|
929|8960004|
929|9773005|
929|9773002|
929|8968005|
929|8985005|
929|8964003|
929|8964004|
929|8968003|
929|8960002|
929|9503003|
929|8972003|
929|8964002|
929|8985004|
929|8976002|
929|8960005|
929|9503002|
929|8968004|
929|10151002|
929|8985002|
929|8976005|
929|10641002|
929|8964005|
929|8976003|
929|9773004|
929|8968002|
929|10641004|
929|8960003|
929|8972002|
929|8972005|
930|8960002|
930|8968002|
930|8968005|
930|9773005|
930|8964002|
930|8985005|
930|8964005|
930|9520002|
930|8985004|
930|8968004|
930|9773003|
930|8960004|
930|10641002|
930|9773002|
930|8976005|
930|9503002|
930|8985002|
930|8976004|
930|8976002|
930|9520003|
930|10151002|
930|10641004|
930|8964004|
930|9503003|
930|8976003|
930|10151003|
930|8968003|
930|8972005|
930|8972002|
930|8960003|
930|9773004|
930|8960005|
931|8960002|
931|8968005|
931|8985004|
931|10151003|
931|8976005|
931|8960004|
931|8976004|
931|8968002|
931|10151002|
931|8968004|
931|10641004|
931|9773002|
931|8985002|
931|8960003|
931|8985005|
931|8968003|
931|8972002|
931|8972005|
932|8976005|
932|9773003|
932|9773002|
932|8964003|
932|8357005|
932|8976004|
932|9503003|
932|10151003|
932|9503002|
932|8960004|
932|8960005|
932|8985005|
932|10641002|
932|8968005|
932|8985004|
932|8972003|
932|8968002|
932|8976002|
932|8960002|
932|10641004|
932|8985002|
932|8968004|
932|8968003|
932|8972005|
932|8960003|
932|8972002|
932|10151002|
933|8968005|
933|9773005|
933|8964005|
933|9773004|
933|9773003|
933|10641004|
933|8985004|
933|8964002|
933|8968003|
933|8976004|
933|9773002|
933|8968002|
933|8964003|
933|8976002|
933|9503002|
933|8960002|
933|8972002|
933|10641002|
933|8972005|
933|8985005|
933|9503003|
933|8964004|
933|8960004|
933|10151003|
933|8972003|
933|8985002|
933|10151002|
933|8960003|
933|8968004|
933|8960005|
933|8357002|
933|8976003|
933|8976005|
934|8968002|
934|9773005|
934|8976003|
934|9773003|
934|8357004|
934|9503003|
934|8964005|
934|10641002|
934|9773002|
934|8960005|
934|10151003|
934|9503002|
934|10641004|
934|8964004|
934|8985004|
934|8968004|
934|8960004|
934|8976005|
934|8972003|
934|10151002|
934|8985002|
934|8964002|
934|8960002|
934|8976004|
934|8964003|
934|8960003|
934|8972005|
934|8968003|
934|8976002|
934|9773004|
934|8985005|
934|8972002|
934|8968005|
935|10641002|
935|9503002|
935|8972005|
935|8985005|
935|8976005|
935|8968005|
935|8960002|
935|8960005|
935|8985002|
935|8357003|
935|8964003|
935|9773002|
935|10151002|
935|8972003|
935|8968003|
935|8968002|
935|8960003|
935|9773003|
935|8968004|
935|8985004|
935|9503003|
935|10151003|
935|8976004|
935|8972002|
935|8976002|
935|10641004|
935|8960004|
936|8985004|
936|8976004|
936|8960004|
936|9512002|
936|8976003|
936|8985002|
936|10151003|
936|8968003|
936|8981004|
936|8968005|
936|8960003|
936|8985005|
936|9503003|
936|9773004|
936|9773005|
936|8964004|
936|8981002|
936|8976005|
936|10151002|
936|10641004|
936|9503002|
936|8964002|
936|8972002|
936|9512003|
936|8960002|
936|8968002|
936|8972005|
936|8968004|
936|9773002|
936|8981005|
936|8964005|
936|8981003|
937|8968005|
937|8960002|
937|8960003|
937|8985002|
937|9773002|
937|8972005|
937|8985004|
937|8972002|
937|8976005|
937|8968004|
937|10151002|
937|8968003|
937|8968002|
937|10151003|
937|8976004|
937|8985005|
937|8960004|
937|10641004|
937|10151005|
938|9503003|
938|8968002|
938|9773004|
938|8960004|
938|8972002|
938|8972005|
938|9773005|
938|8960003|
938|8968004|
938|8960002|
938|8976005|
938|8985005|
938|8964004|
938|8976004|
938|10151003|
938|8976003|
938|8964005|
938|10151004|
938|8968003|
938|8968005|
938|9503002|
938|8964002|
938|9773002|
938|10151002|
938|8985002|
938|10641004|
938|8985004|
939|8960004|
939|9773004|
939|10151002|
939|8968004|
939|8976005|
939|8968002|
939|8960003|
939|8964002|
939|8960002|
939|8985004|
939|9503003|
939|8985002|
939|10151003|
939|10151004|
939|9520003|
939|8968005|
939|8968003|
939|8964005|
939|8985005|
939|9520002|
939|8972002|
939|8976004|
939|8972005|
939|9773005|
939|8976003|
939|8964004|
939|10641004|
939|9773002|
939|9503002|
940|8968002|
940|8976004|
940|10151003|
940|8968003|
940|10151002|
940|10641004|
940|8972002|
940|8960002|
940|8985005|
940|8960003|
940|8968005|
940|8985004|
940|8968004|
940|8976005|
940|8960004|
940|8972005|
940|9773002|
940|8985002|
940|10151004|
941|8964002|
941|8968002|
941|9773005|
941|8976005|
941|8972002|
941|8985004|
941|8985005|
941|8964005|
941|10641004|
941|9503002|
941|10151003|
941|8976004|
941|9773004|
941|10151004|
941|8968004|
941|8960004|
941|8976003|
941|8985002|
941|8960002|
941|8960003|
941|8968005|
941|8357002|
941|9773002|
941|8964004|
941|10151002|
941|9503003|
941|8968003|
941|8972005|
942|8972005|
942|8976004|
942|8976005|
942|10151002|
942|8985005|
942|8960004|
942|8960002|
942|9773005|
942|8968002|
942|9503003|
942|10151003|
942|8976003|
942|8985002|
942|8964002|
942|9503002|
942|8964004|
942|9773002|
942|10641004|
942|8960003|
942|8357004|
942|8972002|
942|8968004|
942|9773004|
942|10151004|
942|8964005|
942|8968003|
942|8968005|
942|8985004|
943|8960004|
943|8357003|
943|8968004|
943|10151002|
943|8960002|
943|10641004|
943|8985002|
943|8968005|
943|8968002|
943|8972005|
943|10151003|
943|8976005|
943|8972002|
943|8985005|
943|9503002|
943|9503003|
943|9773002|
943|8976004|
943|8960003|
943|8968003|
943|8985004|
944|9773004|
944|8972002|
944|8960002|
944|9773005|
944|8964005|
944|8968005|
944|8976004|
944|10641004|
944|8972005|
944|8968003|
944|10151002|
944|8976005|
944|10151003|
944|9503003|
944|9773002|
944|8968004|
944|8985005|
944|8964004|
944|8960003|
944|8964002|
944|8985002|
944|8960004|
944|8985004|
944|8968002|
944|8976003|
944|9503002|
944|8985003|
1016|9741004|
1016|10209003|
1016|10193005|
1016|10201004|
1016|10205003|
1016|10197003|
1016|9741005|
1016|10197004|
1016|10197002|
1016|9741003|
1016|10205004|
1016|10209002|
1016|9654002|
1016|9663003|
1016|10197005|
1016|10205002|
1016|10205005|
1016|10193004|
1016|10193002|
1016|9741002|
1016|9654003|
1016|9663002|
1016|10209004|
1016|10209005|
1017|10209003|
1017|9741005|
1017|10193002|
1017|10209002|
1017|10197003|
1017|10197005|
1017|9663002|
1017|9654003|
1017|10205002|
1017|10201004|
1017|10209004|
1017|9741003|
1017|10205004|
1017|9672003|
1017|10197002|
1017|9741004|
1017|9672002|
1017|9741002|
1017|10193004|
1017|10205005|
1017|10197004|
1017|10193005|
1017|9654002|
1017|10209005|
1017|9663003|
1017|10205003|
1033|10197004|
1033|9663003|
1033|9741002|
1033|10193003|
1033|9663002|
1033|10209004|
1033|10205005|
1033|10209005|
1033|10197005|
1033|10205004|
1033|9741003|
1033|9741005|
1033|9741004|
1033|10193005|
1033|10209002|
1033|10205002|
1033|10197003|
1033|10209003|
1033|10205003|
1033|10197002|
1033|10193002|
1033|9672002|
1033|9654002|
1033|9672003|
1033|10193004|
1033|9654003|
1036|9741003|
1036|10205003|
1036|10205004|
1036|10197004|
1036|10209005|
1036|10193005|
1036|9741004|
1036|9741005|
1036|9741002|
1036|10193002|
1036|10197002|
1036|10205002|
1036|10209002|
1036|10209004|
1036|10193004|
1038|10143004|
1038|10143003|
1038|10143002|
1038|10143005|
1041|10143004|
1041|9416003|
1041|10143003|
1041|10143002|
1041|9398002|
1041|9408002|
1041|10143005|
1041|9416002|
1041|9398003|
1041|9408003|
1044|9729004|
1044|9729005|
1044|9729002|
1044|9729003|
1045|9729003|
1045|9729004|
1045|9729002|
1045|9729005|
1052|10127002|
1052|10123005|
1052|10123002|
1052|10139005|
1052|10139003|
1052|10123004|
1052|10135002|
1052|10123003|
1052|10127004|
1052|10135003|
1053|9729002|
1053|9729003|
1053|9729004|
1053|9729005|
1054|10139005|
1054|10143002|
1054|10123005|
1054|10123002|
1054|10143004|
1054|10123003|
1054|9729004|
1054|9408003|
1054|10139003|
1054|10127004|
1054|10135002|
1054|10135003|
1054|9729003|
1054|9416002|
1054|10123004|
1054|10143003|
1054|9398003|
1054|10143005|
1054|10127002|
1054|9416003|
1054|9729005|
1054|9729002|
1054|9408002|
1054|9398002|
1055|9729004|
1055|10123002|
1055|10135005|
1055|10135003|
1055|9398002|
1055|9398003|
1055|10127004|
1055|10123005|
1055|9408003|
1055|9729005|
1055|9729002|
1055|10135002|
1055|10123004|
1055|10123003|
1055|10127003|
1055|10127002|
1055|10131003|
1055|10139003|
1055|9408002|
1055|9729003|
1055|10139004|
1055|10139005|
1056|9729004|
1056|9729005|
1056|9729002|
1056|9729003|
1058|9398003|
1058|9408003|
1058|10127004|
1058|9729005|
1058|9729003|
1058|9408002|
1058|10123005|
1058|9398002|
1058|10135003|
1058|9729004|
1058|10139003|
1058|10127002|
1058|10123004|
1058|10123002|
1058|10123003|
1058|9729002|
1058|10135002|
1058|10139002|
1058|10139005|
1094|10308007|
1094|10308006|
1094|9765002|
1094|9765004|
1094|9765003|
1094|10308003|
1094|8516005|
1094|8516004|
1094|10304005|
1094|10308002|
1094|9765005|
1094|10308004|
1094|10304002|
1094|10308005|
1094|8516002|
1094|8516003|
1094|10304004|
1094|10304003|
1095|10308002|
1095|10304005|
1095|10308003|
1095|8516005|
1095|8516002|
1095|10308005|
1095|9765005|
1095|10308007|
1095|9765003|
1095|10304002|
1095|9765002|
1095|10308004|
1095|10308006|
1095|8516003|
1095|8516004|
1095|9765004|
1095|10304003|
1095|10304004|
1096|10308002|
1096|9765002|
1096|8516005|
1096|10308004|
1096|10304002|
1096|9765005|
1096|10304005|
1096|10308003|
1096|8516004|
1096|10308007|
1096|10304003|
1096|9765004|
1096|8516002|
1096|9765003|
1096|8516003|
1096|10308006|
1096|10308005|
1096|10304004|
1097|10304003|
1097|10304004|
1097|9765004|
1097|9765005|
1097|8516004|
1097|10308006|
1097|10304005|
1097|10308003|
1097|10304002|
1097|10308002|
1097|8516002|
1097|8516003|
1097|9765002|
1097|10308004|
1097|8516005|
1097|9765003|
1097|10308007|
1097|10308005|
1098|9765002|
1098|10308004|
1098|10308005|
1098|9765005|
1098|9765004|
1098|8516003|
1098|10308007|
1098|9765003|
1098|10304005|
1098|8516004|
1098|8516005|
1098|10304003|
1098|8516002|
1098|10308002|
1098|10308003|
1098|10304004|
1098|10308006|
1098|10304002|
1100|10304002|
1100|8516005|
1100|9765005|
1100|10308007|
1100|10308005|
1100|10304005|
1100|9765003|
1100|10304004|
1100|8516002|
1100|8516004|
1100|10308002|
1100|10304003|
1100|10308003|
1100|8516003|
1100|10308004|
1100|9765002|
1100|10308006|
1100|9765004|
1111|9980004|
1111|9547002|
1111|9980005|
1111|9980002|
1111|8438002|
1111|9815004|
1111|9815002|
1111|9980003|
1111|9547003|
1120|9547002|
1120|9810002|
1120|8438005|
1120|9547003|
1120|9810004|
1120|9980005|
1120|9980002|
1120|9980004|
1120|9810003|
1120|9980003|
1120|9810005|
1126|9547003|
1126|9980004|
1126|8438005|
1126|9547002|
1126|9810002|
1126|9810005|
1126|9580002|
1126|9980002|
1126|9580003|
1126|9980003|
1126|9980005|
1130|9980005|
1130|9819005|
1130|9547002|
1130|8438004|
1130|9980004|
1130|9819004|
1130|9547003|
1130|9980002|
1130|9819002|
1130|9980003|
1130|9819003|
1137|9806004|
1137|9806005|
1137|9980004|
1137|9980005|
1137|9980003|
1137|9980002|
1137|9547002|
1137|9547003|
1137|8438003|
1138|9547002|
1138|9980005|
1138|9806003|
1138|9572002|
1138|9806002|
1138|9980004|
1138|9547003|
1138|9980002|
1138|9980003|
1138|8438003|
1138|9572003|
1139|9547002|
1139|9980003|
1139|8438003|
1139|9980005|
1139|9806002|
1139|9980004|
1139|9547003|
1139|9806003|
1139|9980002|
1141|9980003|
1141|9806003|
1141|9547003|
1141|9980005|
1141|9980002|
1141|8438003|
1141|9806002|
1141|9980004|
1141|9547002|
1149|9980004|
1149|9980002|
1149|9980005|
1149|9980003|
1153|9733002|
1154|9733002|
1156|9733002|
1157|9733002|
1158|9733002|
1158|9733003|
1159|9733002|
1160|9733002|
1161|9733002|
1163|9733002|
